trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",25,8,28.190870290805936,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",20,6,22.82124939694951,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,8,30.724697707325465,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",30,19,18.828480461637103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",20,0,29.50358997338505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,0,19.47988702813735,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",25,11,27.888229255649847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,18,1.622778066185496,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",25,11,11.765370009996943,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",20,9,-20.59392385638776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",20,12,3.5092972211827593,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",20,10,13.507368256998545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",25,3,24.254790024974547,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",25,14,21.55262602068452,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",30,10,25.132022594211776,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",20,10,6.305416037444193,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",20,0,25.049125440512906,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",25,18,15.559820400996827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",25,11,22.905101605344335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",20,12,14.955738877089482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",25,10,28.533701439522428,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",30,0,40.63144780000649,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",20,10,16.02298076896429,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,14,-2.0731249932738884,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",20,15,9.424485742252763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",20,0,14.900558755223585,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",20,0,26.745395382011623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",25,15,17.89984006723095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",20,10,19.074595973590405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",30,3,16.20770598841223,"{0: 25, 1: 1, 2: 0, 3: 1, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864236}",25,9,26.608499885732456,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",25,9,-12.82091177780515,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",30,8,39.964856592808886,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",25,0,36.64447632623155,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",20,12,14.919505369741522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",20,10,13.54196906140782,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",20,9,22.211982436633363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",20,7,-18.458131327092033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",25,10,25.987678780803392,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,9,18.94181063156295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",20,5,30.317921542241628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",25,0,36.15648097272779,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",20,9,20.576756456584235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",25,13,21.184879541652357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",20,15,6.239170690782186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",20,12,16.755786228663265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,14,9.696971346732024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",25,8,29.81878781397315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",20,10,15.106452374662613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",20,9,21.09838776853253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",30,2,45.90334867583084,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",20,1,24.47151210076745,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",25,15,16.439090583991437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",30,10,32.32788162843715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",20,3,7.837523526656176,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",35,15,32.92004017777453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",20,10,22.100967953372685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",25,10,-7.870918588441532,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",35,25,18.900863855514636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",20,12,15.905131422674037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",20,13,14.104950486222815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",30,15,23.677285220437508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",20,0,32.34505036486528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",20,1,26.243781178659855,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",25,11,28.215508442876565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",30,18,24.33975749171223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",20,8,-31.56974613027869,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",25,5,31.257763595716817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",30,22,12.044982823259566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",20,7,12.503750404070443,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",30,0,47.896342191343365,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",25,2,40.51870033148467,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",20,13,-30.601426125955648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",25,20,8.154520528314618,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",25,3,26.013548619038165,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",20,0,21.852015484955267,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",20,0,27.17220639864285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",25,12,-8.652760654296728,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",20,13,12.40069365287251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",20,15,9.035581394747764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",25,7,21.56039117058483,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,19,-31.433655968583256,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",30,12,36.26939938589902,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",20,10,16.329811308292307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",25,8,29.040012732098884,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",20,11,14.705720892773101,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",30,16,23.357912702184652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",25,9,23.926457164507962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",20,12,15.922907756278509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",20,15,9.63129796151208,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",25,2,32.623438409384114,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",25,6,21.174139240042,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",25,0,27.081717569993316,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",25,5,8.715086536777907,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",30,0,38.88086453178906,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",25,13,22.262935028300436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",25,17,18.78998891902152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",25,8,28.978918743988785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",25,16,13.736010969263134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",25,15,-0.6444692319795955,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,6,22.359468007194753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",20,5,26.918316466912618,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",20,14,10.801454168368338,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",25,14,19.678395536776375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",25,5,35.41988389002803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,5,27.197289884142084,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",20,6,28.559103603146177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,14,12.037920737735572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",20,9,21.671071334535313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",20,13,12.093161830687244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",25,4,34.19789051224859,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",30,8,33.35532058844989,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,0,23.555396952840297,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",30,0,46.08881998864365,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",20,10,-18.59828241948662,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",25,0,37.70515471757824,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",20,8,16.663312647738582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,1,30.849533835537024,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,10,18.972216309617423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",30,13,27.165387836254975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,12,15.380145044249792,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",25,15,20.889854309645273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",25,15,16.759777050218265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",30,18,19.5914058159138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",30,13,30.010417590719992,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",30,8,31.945333076157738,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,6,22.620797841140146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",30,19,19.092110299998897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",30,9,-14.509200108784256,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,9,17.710421952725245,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",25,14,16.12665793093547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",25,11,12.644829776960627,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,12,-16.930745407022915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",20,7,25.858039300272413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",25,0,12.743998102997868,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",20,7,22.364181317730054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,12,22.691947988609634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",30,14,19.643331671577076,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",20,0,26.474719573612862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",25,4,32.41129973919619,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",25,15,18.877380849255886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,10,19.76916157021091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",25,14,1.1844662889804032,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",25,15,15.966663678847803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",25,14,18.79422267636472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,11,17.395124772894796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",20,10,21.234247476585185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,14,21.145599531007417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,13,19.884992082887514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",30,22,14.85913662672111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",25,11,22.733400048500613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",30,3,43.563745580749384,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",20,7,18.315095937177198,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,0,27.726499180711983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,6,27.10050858024267,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",25,15,17.666260737786143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",25,1,37.76423573533514,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,14,14.151621726812564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,3,-13.44475093133498,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,13,12.934191086853176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,4,23.522178762410608,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",25,5,34.533454903294185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,9,10.181514879244377,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,12,-2.1274106094936514,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,7,26.058231987011002,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",25,10,27.069903867194608,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,15,8.795078690765948,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",30,17,22.994974364816983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",30,22,12.50648690397274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,6,22.27668128464529,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,10,13.929028944161335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,18,16.293994583204103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,6,35.939554745789856,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",25,3,-6.028915299356973,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,1,14.315429852491445,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,13,-27.766944953079342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,0,33.865838095897345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",30,10,33.43575023945764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,8,21.894356638165082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",30,20,13.781572901150426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",20,0,32.760529951508445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",20,13,2.3565700903161795,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",20,4,22.062988102484198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
